ContestId,TabulatorId,BatchId,RecordId,PrecinctId,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1,16,1,93,93,3,1,4,8,9
1,16,1,94,94,4,1,7,12,9
1,16,1,95,95,3,4,7,1,12
1,16,1,96,96,5,11,3,12,8
1,16,1,97,97,11,9,7,1,4
1,16,1,98,98,5,overvote,7,3,11
1,16,1,99,99,11,5,1,12,7
1,16,1,100,100,7,11,5,12,1
1,27,1,1,1,1,3,7,9,8
1,27,1,2,2,1,8,11,5,9
1,27,1,3,3,11,12,9,7,5
1,27,1,4,4,5,1,8,9,7
1,27,1,5,5,11,4,5,3,12
1,27,1,6,6,5,12,11,9,3
1,27,1,7,7,4,11,1,9,12
1,27,1,8,8,5,8,12,11,4
1,27,1,9,9,12,7,3,8,11
1,27,1,10,10,11,4,3,8,7
1,27,1,11,11,12,5,11,3,9
1,27,1,12,12,undervote,undervote,undervote,undervote,undervote
1,27,1,13,13,5,11,4,1,8
1,27,1,14,14,1,7,4,3,9
1,27,1,15,15,3,1,5,12,9
1,27,1,16,16,undervote,undervote,undervote,undervote,undervote
1,27,1,17,17,undervote,undervote,undervote,undervote,undervote
1,27,1,18,18,12,8,3,4,11
1,27,1,19,19,4,5,8,7,12
1,27,1,20,20,1,7,12,9,8
1,27,1,21,21,4,11,9,1,3
1,27,1,22,22,4,12,3,7,5
1,27,1,23,23,11,3,7,8,9
1,27,1,24,24,3,4,11,5,9
1,27,1,25,25,9,7,1,12,11
1,27,1,26,26,11,1,9,4,12
1,27,1,27,27,5,3,8,4,9
1,27,1,28,28,8,11,7,9,4
1,27,1,29,29,7,12,3,4,8
1,27,1,30,30,7,4,12,3,8
1,27,1,31,31,4,12,1,9,11
1,27,1,32,32,4,1,12,7,8
1,27,1,33,33,3,1,4,9,5
1,27,1,34,34,5,12,7,1,4
1,27,1,35,35,3,8,12,9,7
1,27,1,36,36,9,3,1,8,4
1,27,1,37,37,11,3,1,4,5
1,27,1,38,38,7,4,11,12,9
1,27,1,39,39,7,3,12,4,1
1,27,1,40,40,9,1,3,4,12
1,27,1,41,41,8,4,7,1,3
1,27,1,42,42,5,7,12,8,3
1,27,1,43,43,4,11,1,8,12
1,27,1,44,44,9,5,12,3,8
1,27,1,45,45,4,8,9,7,1
1,27,1,46,46,3,4,8,5,12
1,27,1,47,47,5,3,4,11,12
1,27,1,48,48,12,8,1,7,3
1,27,1,49,49,8,1,7,5,overvote
1,27,1,50,50,12,1,3,4,7
1,27,1,51,51,9,1,7,11,5
1,27,1,52,52,9,4,5,12,1
1,27,1,53,53,12,3,7,8,4
1,27,1,54,54,4,3,7,8,9
1,27,1,55,55,12,8,5,3,1
1,27,1,56,56,9,7,8,3,5
1,27,1,57,57,4,8,11,9,12
1,27,1,58,58,11,12,5,8,3
1,27,1,59,59,11,1,4,5,12
1,27,1,60,60,11,7,8,12,5
1,27,1,61,61,7,1,8,5,3
1,27,1,62,62,8,4,3,12,5
1,27,1,63,63,9,4,12,11,7
1,27,1,64,64,12,1,5,8,7
1,27,1,65,65,5,11,4,12,9
1,27,1,66,66,4,3,7,9,11
1,27,1,67,67,1,overvote,12,9,3
1,27,1,68,68,9,5,7,11,4
1,27,1,69,69,11,5,7,4,1
1,27,1,70,70,12,1,9,11,7
1,27,1,71,71,12,5,8,9,4
1,27,1,72,72,undervote,undervote,undervote,undervote,undervote
1,27,1,73,73,7,11,5,8,1
1,27,1,74,74,11,4,3,9,8
1,27,1,75,75,1,7,8,12,9
1,27,1,76,76,11,12,1,8,4
1,27,1,77,77,undervote,undervote,undervote,undervote,undervote
1,27,1,78,78,8,4,3,11,7
1,27,1,79,79,9,11,12,1,5
1,27,1,80,80,8,11,9,12,3
1,27,1,81,81,3,8,4,9,12
1,27,1,82,82,8,12,11,1,3
1,27,1,83,83,4,8,7,12,5
1,27,1,84,84,7,9,11,1,5
1,27,1,85,85,11,4,3,8,7
1,27,1,86,86,9,5,4,11,7
1,27,1,87,87,9,3,1,5,11
1,27,1,88,88,7,3,9,1,11
1,27,1,89,89,12,11,8,3,4
1,27,1,90,90,12,8,5,9,7
1,27,1,91,91,8,7,11,9,4
1,27,1,92,92,8,5,7,12,11
1,27,1,93,93,7,5,11,12,4
1,27,1,94,94,11,9,12,5,7
1,27,1,95,95,11,1,3,7,8
1,27,1,96,96,12,5,9,7,8
1,27,1,97,97,5,3,7,8,11
1,27,1,98,98,1,7,4,8,12
1,27,1,99,99,12,9,11,3,7
1,27,1,100,100,undervote,undervote,undervote,undervote,undervote
1,2,1,1,1,9,7,11,8,3
1,2,1,2,2,7,9,4,5,1
1,2,1,3,3,11,12,4,9,7
1,2,1,4,4,7,4,11,3,5
1,2,1,5,5,4,3,1,12,8
1,2,1,6,6,3,12,9,11,8
1,2,1,7,7,4,11,8,3,1
1,2,1,8,8,8,7,4,11,1
1,2,1,9,9,7,12,9,3,11
1,2,1,10,10,7,9,4,5,8
1,2,1,11,11,undervote,undervote,undervote,undervote,undervote
1,2,1,12,12,5,8,3,1,4
1,2,1,13,13,12,11,9,7,4
1,2,1,14,14,7,3,1,8,11
1,2,1,15,15,5,4,3,9,8
1,2,1,16,16,1,9,4,11,7
1,2,1,17,17,11,9,4,5,7
1,2,1,18,18,8,11,9,3,12
1,2,1,19,19,8,4,11,9,7
1,2,1,20,20,9,11,1,7,8
1,2,1,21,21,7,5,8,1,9
1,2,1,22,22,1,4,7,3,12
1,2,1,23,23,7,11,8,9,12
1,2,1,24,24,5,4,1,7,8
1,2,1,25,25,9,12,8,4,3
1,2,1,26,26,1,8,12,4,7
1,2,1,27,27,3,5,4,11,7
1,2,1,28,28,3,1,12,8,5
1,2,1,29,29,4,9,1,8,overvote
1,2,1,30,30,8,12,3,1,11
1,2,1,31,31,3,9,7,8,11
1,2,1,32,32,5,11,4,3,12
1,2,1,33,33,5,3,8,4,7
1,2,1,34,34,8,3,5,11,4
1,2,1,35,35,9,4,1,5,3
1,2,1,36,36,12,4,3,5,9
1,2,1,37,37,9,5,1,4,12
1,2,1,38,38,5,3,7,9,4
1,2,1,39,39,11,5,8,3,9
1,2,1,40,40,1,7,5,12,8
1,2,1,41,41,4,3,8,1,12
1,2,1,42,42,1,5,3,4,12
1,2,1,43,43,7,8,4,1,12
1,2,1,44,44,12,9,3,5,7
1,2,1,45,45,1,5,3,7,8
1,2,1,46,46,undervote,undervote,undervote,undervote,undervote
1,2,1,47,47,7,3,1,5,8
1,2,1,48,48,5,9,8,4,12
1,2,1,49,49,9,3,11,12,1
1,2,1,50,50,8,12,4,9,3
1,2,1,51,51,5,8,3,4,1
1,2,1,52,52,1,4,3,9,7
1,2,1,53,53,11,12,3,4,7
1,2,1,54,54,undervote,undervote,undervote,undervote,undervote
1,2,1,55,55,1,8,3,4,7
1,2,1,56,56,8,11,1,5,7
1,2,1,57,57,11,1,8,4,7
1,2,1,58,58,11,1,9,5,8
1,2,1,59,59,8,9,1,4,7
1,2,1,60,60,4,5,9,7,3
1,2,1,61,61,5,9,4,3,1
1,2,1,62,62,11,8,7,9,1
1,2,1,63,63,1,8,9,12,7
1,2,1,64,64,5,9,8,12,3
1,2,1,65,65,undervote,undervote,undervote,undervote,undervote
1,2,1,66,66,12,7,5,8,1
1,2,1,67,67,3,8,12,1,4
1,2,1,68,68,8,5,1,11,9
1,2,1,69,69,1,9,7,12,8
1,2,1,70,70,7,1,4,12,11
1,2,1,71,71,5,8,4,3,12
1,2,1,72,72,1,11,12,9,4
1,2,1,73,73,8,12,7,11,1
1,2,1,74,74,8,5,4,7,3
1,2,1,75,75,undervote,undervote,undervote,undervote,undervote
1,2,1,76,76,5,9,12,3,11
1,2,1,77,77,7,11,8,3,12
1,2,1,78,78,1,7,3,5,11
1,2,1,79,79,undervote,undervote,undervote,undervote,undervote
1,2,1,80,80,1,8,5,3,12
1,2,1,81,81,3,4,7,12,9
1,2,1,82,82,1,11,8,4,7
1,2,1,83,83,1,7,3,4,12
1,2,1,84,84,12,1,3,5,7
1,2,1,85,85,5,9,7,11,1
1,2,1,86,86,12,1,5,4,3
1,2,1,87,87,5,3,1,11,9
1,2,1,88,88,9,12,7,11,5
1,2,1,89,89,3,11,5,8,7
1,2,1,90,90,1,8,3,4,7
1,2,1,91,91,3,4,8,7,5
1,2,1,92,92,9,12,7,8,3
1,2,1,93,93,7,8,4,12,5
1,2,1,94,94,1,8,5,11,9
1,2,1,95,95,12,5,11,8,4
1,2,1,96,96,9,7,3,11,8
1,2,1,97,97,7,5,4,12,1
1,2,1,98,98,3,9,4,1,12
1,2,1,99,99,undervote,8,9,7,12
1,2,1,100,100,7,12,8,11,1
1,23,1,1,1,11,5,4,1,7
1,23,1,2,2,5,7,4,7,1
1,23,1,3,3,12,3,11,7,4
1,23,1,4,4,4,7,1,11,8
1,23,1,5,5,5,11,9,12,3
1,23,1,6,6,12,5,9,1,8
1,23,1,7,7,3,5,7,8,1
1,23,1,8,8,undervote,undervote,undervote,undervote,undervote
1,23,1,9,9,4,11,9,5,3
1,23,1,10,10,12,8,9,5,11
1,23,1,11,11,3,5,8,12,11
1,23,1,12,12,9,3,11,8,5
1,23,1,13,13,1,5,9,8,4
1,23,1,14,14,5,7,3,12,9
1,23,1,15,15,undervote,undervote,undervote,undervote,undervote
1,23,1,16,16,9,3,5,1,12
1,23,1,17,17,8,9,5,12,3
1,23,1,18,18,5,8,7,4,3
1,23,1,19,19,4,5,12,1,11
1,23,1,20,20,3,11,9,8,5
1,23,1,21,21,4,3,12,5,9
1,23,1,22,22,4,7,9,11,3
1,23,1,23,23,7,4,12,11,9
1,23,1,24,24,5,1,9,12,8
1,23,1,25,25,12,3,5,9,11
1,23,1,26,26,3,8,1,4,7
1,23,1,27,27,9,7,8,1,5
1,23,1,28,28,9,7,8,11,12
1,23,1,29,29,7,11,9,1,5
1,23,1,30,30,1,3,5,11,8
1,23,1,31,31,12,5,3,1,7
1,23,1,32,32,12,11,4,3,1
1,23,1,33,33,5,4,11,1,3
1,23,1,34,34,9,12,1,7,11
1,23,1,35,35,8,3,4,11,7
1,23,1,36,36,9,4,8,7,1
1,23,1,37,37,11,1,5,3,4
1,23,1,38,38,4,11,12,1,8
1,23,1,39,39,8,5,3,1,12
1,23,1,40,40,3,11,5,9,7
1,23,1,41,41,3,7,5,8,11
1,23,1,42,42,5,11,12,4,8
1,23,1,43,43,9,8,4,5,3
1,23,1,44,44,7,5,3,12,9
1,23,1,45,45,1,12,8,4,3
1,23,1,46,46,7,5,8,1,3
1,23,1,47,47,3,5,11,9,7
1,23,1,48,48,3,5,9,12,1
1,23,1,49,49,3,8,12,4,1
1,23,1,50,50,5,11,4,12,9
1,23,1,51,51,12,3,5,1,7
1,23,1,52,52,5,3,4,12,8
1,23,1,53,53,9,5,7,1,12
1,23,1,54,54,9,5,4,3,7
1,23,1,55,55,9,4,1,11,8
1,23,1,56,56,9,4,11,7,12
1,23,1,57,57,3,7,5,4,1
1,23,1,58,58,9,3,11,5,7
1,23,1,59,59,11,8,1,3,5
1,23,1,60,60,12,9,7,4,3
1,23,1,61,61,3,9,7,5,12
1,23,1,62,62,9,12,4,8,7
1,23,1,63,63,11,3,9,4,1
1,23,1,64,64,3,7,11,12,9
1,23,1,65,65,4,9,7,12,1
1,23,1,66,66,4,7,12,1,9
1,23,1,67,67,8,9,4,3,11
1,23,1,68,68,4,9,7,8,1
1,23,1,69,69,8,4,11,12,7
1,23,1,70,70,11,8,9,3,4
1,23,1,71,71,5,3,7,9,1
1,23,1,72,72,undervote,undervote,undervote,undervote,undervote
1,23,1,73,73,11,7,4,3,9
1,23,1,74,74,3,5,9,1,7
1,23,1,75,75,4,5,12,1,9
1,23,1,76,76,12,7,8,9,4
1,23,1,77,77,12,11,4,1,5
1,23,1,78,78,5,9,4,12,8
1,23,1,79,79,7,11,9,12,5
1,23,1,80,80,4,3,8,11,9
1,23,1,81,81,7,11,5,9,8
1,23,1,82,82,4,8,12,3,5
1,23,1,83,83,7,12,5,4,3
1,23,1,84,84,8,11,5,1,3
1,23,1,85,85,11,12,8,9,1
1,23,1,86,86,11,7,overvote,8,3
1,23,1,87,87,11,3,12,4,5
1,23,1,88,88,5,1,11,3,4
1,23,1,89,89,9,8,5,4,7
1,23,1,90,90,3,5,9,1,8
1,23,1,91,91,3,9,5,4,1
1,23,1,92,92,4,11,8,9,5
1,23,1,93,93,12,5,9,8,4
1,23,1,94,94,7,9,1,11,5
1,23,1,95,95,3,12,8,1,5
1,23,1,96,96,3,8,9,1,4
1,23,1,97,97,9,1,8,4,11
1,23,1,98,98,4,11,9,1,5
1,23,1,99,99,7,9,3,5,8
1,23,1,100,100,8,11,12,9,4
1,1,1,1,1,4,11,5,9,3
1,1,1,2,2,12,1,11,9,8
1,1,1,3,3,3,7,12,11,8
1,1,1,4,4,5,1,4,3,8
1,1,1,5,5,7,12,1,5,11
1,1,1,6,6,5,8,4,9,12
1,1,1,7,7,12,11,7,8,5
1,1,1,8,8,7,12,4,3,8
1,1,1,9,9,8,9,7,1,5
1,1,1,10,10,3,1,12,11,7
1,1,1,11,11,7,9,12,1,3
1,1,1,12,12,4,3,1,12,11
1,1,1,13,13,1,11,3,8,7
1,1,1,14,14,11,1,12,7,8
1,1,1,15,15,7,11,1,9,4
1,1,1,16,16,4,7,9,11,1
1,1,1,17,17,12,4,9,1,11
1,1,1,18,18,7,4,3,12,5
1,1,1,19,19,11,1,9,5,7
1,1,1,20,20,4,11,7,5,8
1,1,1,21,21,8,4,9,11,12
1,1,1,22,22,8,1,9,12,4
1,1,1,23,23,11,8,12,9,3
1,1,1,24,24,11,3,4,12,8
1,1,1,25,25,1,12,7,11,5
1,1,1,26,26,3,11,8,9,12
1,1,1,27,27,undervote,undervote,undervote,undervote,undervote
1,1,1,28,28,1,8,4,5,9
1,1,1,29,29,7,5,9,8,1
1,1,1,30,30,8,9,3,1,11
1,1,1,31,31,7,9,4,3,1
1,1,1,32,32,1,7,4,12,3
1,1,1,33,33,8,11,1,4,9
1,1,1,34,34,8,9,1,11,4
1,1,1,35,35,3,7,8,12,1
1,1,1,36,36,1,7,12,4,9
1,1,1,37,37,5,1,4,7,8
1,1,1,38,38,11,1,3,12,7
1,1,1,39,39,8,1,12,5,overvote
1,1,1,40,40,11,4,1,3,8
1,1,1,41,41,undervote,undervote,undervote,undervote,undervote
1,1,1,42,42,3,1,7,4,12
1,1,1,43,43,undervote,undervote,undervote,undervote,undervote
1,1,1,44,44,4,12,8,7,11
1,1,1,45,45,4,5,1,12,3
1,1,1,46,46,11,8,12,9,11
1,1,1,47,47,8,1,7,3,5
1,1,1,48,48,4,1,7,9,5
1,1,1,49,49,3,5,7,12,1
1,1,1,50,50,undervote,undervote,undervote,undervote,undervote
1,1,1,51,51,5,7,3,11,8
1,1,1,52,52,8,9,11,12,5
1,1,1,53,53,8,7,9,4,11
1,1,1,54,54,1,12,11,8,9
1,1,1,55,55,12,1,3,7,11
1,1,1,56,56,1,12,4,5,11
1,1,1,57,57,3,4,8,7,11
1,1,1,58,58,9,7,11,4,8
1,1,1,59,59,3,5,9,8,12
1,1,1,60,60,7,11,1,4,12
1,1,1,61,61,undervote,undervote,undervote,undervote,undervote
1,1,1,62,62,11,3,8,5,9
1,1,1,63,63,9,1,12,4,3
1,1,1,64,64,undervote,undervote,undervote,undervote,undervote
1,1,1,65,65,11,4,7,12,1
1,1,1,66,66,12,5,8,7,1
1,1,1,67,67,5,7,12,3,1
1,1,1,68,68,7,4,12,11,5
1,1,1,69,69,9,1,12,11,7
1,1,1,70,70,7,9,4,3,8
1,1,1,71,71,5,7,4,1,11
1,1,1,72,72,8,1,12,3,4
1,1,1,73,73,4,11,7,5,9
1,1,1,74,74,8,1,4,12,9
1,1,1,75,75,undervote,undervote,undervote,undervote,undervote
1,1,1,76,76,7,12,3,11,5
1,1,1,77,77,9,7,11,8,5
1,1,1,78,78,7,3,5,12,4
1,1,1,79,79,4,11,3,7,8
1,1,1,80,80,7,9,8,3,12
1,1,1,81,81,11,5,8,7,12
1,1,1,82,82,12,1,3,8,4
1,1,1,83,83,1,9,8,3,4
1,1,1,84,84,9,1,11,3,5
1,1,1,85,85,undervote,undervote,undervote,undervote,undervote
1,1,1,86,86,4,8,1,9,5
1,1,1,87,87,7,8,12,4,1
1,1,1,88,88,3,5,11,1,7
1,1,1,89,89,4,7,5,3,12
1,1,1,90,90,1,12,11,5,3
1,1,1,91,91,3,7,12,1,4
1,1,1,92,92,5,8,11,4,1
1,1,1,93,93,4,12,3,7,1
1,1,1,94,94,3,4,11,7,1
1,1,1,95,95,12,8,7,1,5
1,1,1,96,96,7,11,8,9,4
1,1,1,97,97,5,7,8,12,9
1,1,1,98,98,3,5,1,12,7
1,1,1,99,99,1,4,9,3,5
1,1,1,100,100,5,4,11,9,12
1,24,1,1,1,4,9,3,5,11
1,24,1,2,2,4,12,1,7,8
1,24,1,3,3,12,8,9,5,3
1,24,1,4,4,7,5,3,12,8
1,24,1,5,5,7,9,11,1,3
1,24,1,6,6,7,9,12,1,4
1,24,1,7,7,11,9,1,5,3
1,24,1,8,8,3,5,7,11,8
1,24,1,9,9,11,7,4,8,1
1,24,1,10,10,7,12,9,8,1
1,24,1,11,11,4,11,1,9,8
1,24,1,12,12,3,12,1,7,4
1,24,1,13,13,11,7,4,9,3
1,24,1,14,14,4,5,11,1,12
1,24,1,15,15,11,7,5,8,1
1,24,1,16,16,3,4,5,7,1
1,24,1,17,17,12,9,5,7,8
1,24,1,18,18,undervote,undervote,undervote,undervote,undervote
1,24,1,19,19,12,3,9,7,4
1,24,1,20,20,9,12,11,7,3
1,24,1,21,21,9,4,8,7,12
1,24,1,22,22,11,overvote,5,12,5
1,24,1,23,23,7,12,3,5,8
1,24,1,24,24,7,8,11,5,3
1,24,1,25,25,9,4,11,3,5
1,24,1,26,26,7,1,8,4,5
1,24,1,27,27,8,12,3,9,11
1,24,1,28,28,3,12,1,11,7
1,24,1,29,29,9,12,4,7,11
1,24,1,30,30,12,3,8,11,1
1,24,1,31,31,4,3,7,11,12
1,24,1,32,32,8,4,5,3,7
1,24,1,33,33,7,1,4,3,5
1,24,1,34,34,11,12,5,8,4
1,24,1,35,35,undervote,undervote,undervote,undervote,undervote
1,24,1,36,36,12,8,11,9,3
1,24,1,37,37,9,8,7,5,11
1,24,1,38,38,9,3,8,4,1
1,24,1,39,39,9,1,11,8,3
1,24,1,40,40,8,3,1,4,9
1,24,1,41,41,5,4,11,12,8
1,24,1,42,42,9,11,8,5,1
1,24,1,43,43,4,7,3,9,5
1,24,1,44,44,8,12,3,1,4
1,24,1,45,45,3,8,11,4,9
1,24,1,46,46,7,1,12,11,5
1,24,1,47,47,undervote,undervote,undervote,undervote,undervote
1,24,1,48,48,11,4,7,3,8
1,24,1,49,49,4,5,3,8,7
1,24,1,50,50,9,1,8,5,3
1,24,1,51,51,1,11,3,9,8
1,24,1,52,52,11,5,4,undervote,12
1,24,1,53,53,11,12,9,1,7
1,24,1,54,54,5,11,3,7,4
1,24,1,55,55,1,4,8,9,5
1,24,1,56,56,8,7,3,12,11
1,24,1,57,57,11,1,12,9,7
1,24,1,58,58,8,4,3,7,5
1,24,1,59,59,undervote,undervote,undervote,undervote,undervote
1,24,1,60,60,8,9,7,4,5
1,24,1,61,61,4,7,11,9,12
1,24,1,62,62,11,8,7,5,12
1,24,1,63,63,8,4,1,3,9
1,24,1,64,64,9,8,1,11,7
1,24,1,65,65,5,7,8,9,12
1,24,1,66,66,7,1,12,5,9
1,24,1,67,67,5,9,7,4,8
1,24,1,68,68,1,8,12,7,11
1,24,1,69,69,7,4,5,12,1
1,24,1,70,70,4,1,7,3,9
1,24,1,71,71,12,3,1,8,7
1,24,1,72,72,1,5,3,12,8
1,24,1,73,73,4,9,5,1,3
1,24,1,74,74,7,12,9,11,5
1,24,1,75,75,5,4,9,7,3
1,24,1,76,76,11,12,4,5,1
1,24,1,77,77,9,7,8,1,11
1,24,1,78,78,8,9,1,12,4
1,24,1,79,79,9,5,4,11,1
1,24,1,80,80,11,3,4,5,9
1,24,1,81,81,9,1,3,11,5
1,24,1,82,82,9,12,1,7,4
1,24,1,83,83,3,11,1,5,12
1,24,1,84,84,11,9,12,4,1
1,24,1,85,85,1,7,11,4,12
1,24,1,86,86,4,9,3,12,8
1,24,1,87,87,12,5,3,9,7
1,24,1,88,88,11,8,3,4,1
1,24,1,89,89,7,5,1,9,4
1,24,1,90,90,12,5,3,1,11
1,24,1,91,91,11,5,12,3,8
1,24,1,92,92,4,8,3,5,1
1,24,1,93,93,5,1,11,12,8
1,24,1,94,94,4,7,12,1,9
1,24,1,95,95,3,4,7,1,9
1,24,1,96,96,3,12,11,5,1
1,24,1,97,97,11,9,4,7,3
1,24,1,98,98,3,5,7,1,4
1,24,1,99,99,12,3,1,7,9
1,24,1,100,100,4,12,1,3,11
1,22,1,1,1,3,9,12,7,1
1,22,1,2,2,7,3,11,5,8
1,22,1,3,3,7,4,11,9,3
1,22,1,4,4,7,11,12,5,8
1,22,1,5,5,11,5,12,undervote,9
1,22,1,6,6,4,7,5,8,12
1,22,1,7,7,undervote,undervote,undervote,undervote,undervote
1,22,1,8,8,7,5,3,1,12
1,22,1,9,9,8,9,5,1,11
1,22,1,10,10,11,1,3,5,9
1,22,1,11,11,4,9,7,11,1
1,22,1,12,12,3,7,11,12,4
1,22,1,13,13,4,5,12,8,7
1,22,1,14,14,11,8,3,4,5
1,22,1,15,15,7,4,11,3,8
1,22,1,16,16,1,8,7,11,12
1,22,1,17,17,5,4,7,1,9
1,22,1,18,18,12,1,3,9,11
1,22,1,19,19,5,8,11,12,9
1,22,1,20,20,8,11,7,1,4
1,22,1,21,21,8,9,3,4,1
1,22,1,22,22,12,4,7,11,3
1,22,1,23,23,7,4,12,11,3
1,22,1,24,24,3,5,7,4,11
1,22,1,25,25,undervote,undervote,undervote,undervote,undervote
1,22,1,26,26,1,12,3,8,4
1,22,1,27,27,11,5,9,3,8
1,22,1,28,28,8,3,1,9,7
1,22,1,29,29,8,9,11,5,12
1,22,1,30,30,9,7,11,5,8
1,22,1,31,31,11,12,3,7,5
1,22,1,32,32,4,7,1,11,12
1,22,1,33,33,3,7,8,9,4
1,22,1,34,34,1,12,11,9,4
1,22,1,35,35,8,3,7,11,12
1,22,1,36,36,1,8,11,12,4
1,22,1,37,37,1,11,3,12,8
1,22,1,38,38,4,7,9,1,8
1,22,1,39,39,11,7,5,8,3
1,22,1,40,40,4,11,7,5,1
1,22,1,41,41,11,4,8,9,1
1,22,1,42,42,12,3,11,8,9
1,22,1,43,43,3,1,9,5,12
1,22,1,44,44,5,4,3,8,12
1,22,1,45,45,7,12,4,8,5
1,22,1,46,46,12,3,8,4,9
1,22,1,47,47,7,3,5,8,4
1,22,1,48,48,12,1,7,11,3
1,22,1,49,49,12,1,3,11,9
1,22,1,50,50,1,12,9,4,3
1,22,1,51,51,11,7,3,4,1
1,22,1,52,52,9,4,11,1,7
1,22,1,53,53,4,5,9,11,3
1,22,1,54,54,11,1,7,5,8
1,22,1,55,55,5,11,1,9,8
1,22,1,56,56,4,11,5,3,12
1,22,1,57,57,12,11,1,5,9
1,22,1,58,58,9,12,4,5,11
1,22,1,59,59,7,5,4,3,11
1,22,1,60,60,1,7,5,4,8
1,22,1,61,61,11,5,12,7,1
1,22,1,62,62,7,1,11,3,5
1,22,1,63,63,11,7,5,4,12
1,22,1,64,64,3,7,1,9,11
1,22,1,65,65,11,7,12,5,8
1,22,1,66,66,5,11,9,8,7
1,22,1,67,67,4,5,7,12,9
1,22,1,68,68,8,5,12,3,7
1,22,1,69,69,undervote,undervote,undervote,undervote,undervote
1,22,1,70,70,1,12,8,7,11
1,22,1,71,71,7,9,8,5,3
1,22,1,72,72,3,4,8,7,11
1,22,1,73,73,8,9,4,5,12
1,22,1,74,74,9,5,11,3,4
1,22,1,75,75,11,12,8,1,3
1,22,1,76,76,9,1,5,3,7
1,22,1,77,77,undervote,undervote,undervote,undervote,undervote
1,22,1,78,78,11,undervote,1,4,7
1,22,1,79,79,5,12,9,4,11
1,22,1,80,80,11,8,7,1,12
1,22,1,81,81,1,11,7,4,3
1,22,1,82,82,1,7,5,3,12
1,22,1,83,83,1,8,7,5,12
1,22,1,84,84,8,5,11,1,7
1,22,1,85,85,4,11,1,9,8
1,22,1,86,86,4,7,1,12,9
1,22,1,87,87,8,11,1,7,5
1,22,1,88,88,7,9,3,4,8
1,22,1,89,89,3,11,8,7,1
1,22,1,90,90,undervote,undervote,undervote,undervote,undervote
1,22,1,91,91,12,1,5,3,9
1,22,1,92,92,4,12,7,9,5
1,22,1,93,93,4,8,1,12,11
1,22,1,94,94,overvote,1,1,1,3
1,22,1,95,95,8,4,3,7,12
1,22,1,96,96,4,9,5,3,8
1,22,1,97,97,undervote,undervote,undervote,undervote,undervote
1,22,1,98,98,3,9,11,12,1
1,22,1,99,99,8,4,5,9,12
1,22,1,100,100,9,5,11,7,4
1,37,1,1,1,1,7,5,3,8
1,37,1,2,2,5,8,3,7,9
1,37,1,3,3,8,4,7,11,1
1,37,1,4,4,11,7,9,1,12
1,37,1,5,5,11,5,8,3,7
1,37,1,6,6,9,12,3,7,5
1,37,1,7,7,4,12,3,11,7
1,37,1,8,8,9,8,3,4,11
1,37,1,9,9,12,7,9,11,5
1,37,1,10,10,12,8,3,11,1
1,37,1,11,11,12,4,11,5,3
1,37,1,12,12,8,11,7,9,4
1,37,1,13,13,9,12,11,4,8
1,37,1,14,14,1,9,8,12,4
1,37,1,15,15,7,3,5,1,11
1,37,1,16,16,1,4,7,11,8
1,37,1,17,17,3,7,11,4,1
1,37,1,18,18,12,11,3,7,4
1,37,1,19,19,9,11,1,5,7
1,37,1,20,20,1,11,7,5,4
1,37,1,21,21,4,3,11,1,12
1,37,1,22,22,4,3,8,11,9
1,37,1,23,23,4,9,8,1,3
1,37,1,24,24,12,1,5,7,8
1,37,1,25,25,11,5,3,9,8
1,37,1,26,26,8,9,3,4,1
1,37,1,27,27,3,11,9,5,4
1,37,1,28,28,11,1,12,4,7
1,37,1,29,29,9,1,4,7,8
1,37,1,30,30,5,7,1,11,8
1,37,1,31,31,1,3,9,11,5
1,37,1,32,32,7,3,11,5,12
1,37,1,33,33,5,7,9,4,8
1,37,1,34,34,8,4,11,7,9
1,37,1,35,35,9,4,5,3,7
1,37,1,36,36,5,12,3,4,7
1,37,1,37,37,3,9,4,12,8
1,37,1,38,38,7,12,3,9,8
1,37,1,39,39,9,11,3,4,8
1,37,1,40,40,1,12,5,3,7
1,37,1,41,41,1,12,4,3,9
1,37,1,42,42,12,8,11,7,1
1,37,1,43,43,1,8,4,12,11
1,37,1,44,44,11,9,1,8,3
1,37,1,45,45,overvote,11,3,8,5
1,37,1,46,46,7,3,9,1,8
1,37,1,47,47,1,12,3,8,9
1,37,1,48,48,3,5,7,12,8
1,37,1,49,49,7,11,9,8,12
1,37,1,50,50,7,12,3,8,11
1,37,1,51,51,4,3,11,7,12
1,37,1,52,52,8,9,12,1,11
1,37,1,53,53,11,5,9,1,3
1,37,1,54,54,11,8,3,1,4
1,37,1,55,55,9,5,3,7,12
1,37,1,56,56,5,9,8,7,4
1,37,1,57,57,3,4,5,7,1
1,37,1,58,58,5,12,9,8,11
1,37,1,59,59,11,3,7,4,5
1,37,1,60,60,3,11,5,7,9
1,37,1,61,61,12,9,5,8,11
1,37,1,62,62,1,4,11,8,7
1,37,1,63,63,8,3,4,5,11
1,37,1,64,64,9,4,1,undervote,3
1,37,1,65,65,1,3,12,8,7
1,37,1,66,66,7,8,1,12,4
1,37,1,67,67,12,8,9,1,3
1,37,1,68,68,1,12,5,3,8
1,37,1,69,69,9,8,1,4,5
1,37,1,70,70,1,11,4,5,8
1,37,1,71,71,8,3,7,5,9
